path,true,pred,conf,decision
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_262.jpg,5,5,0.49050090503605864,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_263.jpg,5,5,0.673162550492847,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_264.jpg,5,1,0.4072829564628107,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_265.jpg,5,1,0.427954579741791,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_266.jpg,5,1,0.6145086458746439,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_267.jpg,5,1,0.6497246905163595,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_268.jpg,5,1,0.48140166205383766,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_269.jpg,5,1,0.5141429571941359,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_270.jpg,5,1,0.5818750577614609,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_271.jpg,5,1,0.5295802470786755,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_272.jpg,5,5,0.45413001154422517,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_273.jpg,5,5,0.3593305131523266,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_274.jpg,5,5,0.401009567585863,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_275.jpg,5,5,0.36826998623332996,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_276.jpg,5,5,0.5860698470629115,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_277.jpg,5,5,0.6588991484322112,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_278.jpg,5,5,0.4343420148172025,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_279.jpg,5,5,0.41388102905675905,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_280.jpg,5,5,0.4113002266328429,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_281.jpg,5,5,0.46790392564947547,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_282.jpg,5,5,0.6492248990780641,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_283.jpg,5,5,0.6925759463852091,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_284.jpg,5,5,0.6515810297705282,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_285.jpg,5,2,0.5204176018539903,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_286.jpg,5,5,0.6630550927736286,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_287.jpg,5,2,0.33204556003572816,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_288.jpg,5,5,0.44491373565935194,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_289.jpg,5,1,0.7902455675419765,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_290.jpg,5,4,0.3473418768087148,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_291.jpg,5,0,0.3849895699083642,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_292.jpg,5,5,0.40817569239399554,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_293.jpg,5,5,0.4263429467797639,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_294.jpg,5,1,0.34321509562993024,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_295.jpg,5,1,0.4252985542959536,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_296.jpg,5,1,0.41423358669855564,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_297.jpg,5,1,0.4817463395037609,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_298.jpg,5,1,0.5650589723283153,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_299.jpg,5,1,0.33793067445783964,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_300.jpg,5,1,0.4841272814870879,review
