ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
9.292702639618797,,41168.76751865948,7.428926534935103,355.5296673494833,420.9861195204299,20.32750437399595,63.357534031546,3.783097692816727,1
7.761753634434435,190.090216181014,,6.8072307273702055,424.96409205331054,361.46133510509804,18.84842685087122,90.58108118108875,2.021262097431701,0
7.807444118574449,225.50787344575917,,9.474739587127198,427.8863727807419,530.1892025310008,,,4.278095632564769,0
,263.6285081464285,15872.698008429046,,436.79573827069146,429.9707392833,15.303854421311973,67.91027600630719,4.10214623080464,0
6.452570905685672,206.31570997416,22958.98316488045,9.566709154576412,333.30614655016024,393.65224444603945,20.048504569506616,78.76123301222759,5.452030412084715,1
5.7411854989914906,,25851.160743107892,6.792824210705871,374.39737319988905,442.313203433376,10.215385675481278,102.80049096231122,5.285884804992596,0
5.43278620896845,,,5.281080553103966,437.4837205297641,365.770207155551,,58.113072280853,,0
4.050465115935998,127.73973677938872,30676.455274958367,8.358746341148242,280.10271720668857,333.42580434007294,13.099549757259535,55.88799032633099,4.591383539171519,1
,233.31348360217615,23026.15995567519,,304.5266517025357,414.77627651287264,20.098706971390268,,,1
5.345187451417475,228.89892618197786,1411.500176342448,8.241001798198326,331.28293304107825,334.01027359315935,,,4.9143339534937045,0
6.6681195646213425,228.86817625533308,,1.5411912301525321,401.9678990383525,425.96239806168325,15.350424889891888,52.121370732174796,2.3315017394965194,0
6.584780050166619,193.5670276823972,15950.455916180035,7.010410523789893,403.2137720574898,456.8965910726905,13.862766573710164,,0.4765508922185364,0
7.461110046713651,,21125.70773390734,6.080789402485039,,,11.87262550875509,36.41699396205992,5.74287650681934,0
8.223605818808945,175.79407527075912,,,,526.5132486965144,12.919780407422753,,5.011240693371871,0
8.290710232539618,247.76346186036028,24858.05567367554,5.893517996320401,349.6947155436774,388.48371485309735,19.516445612674268,84.53213249244843,3.809520348580128,0
,198.06285525052286,11910.737321216498,5.852593711414697,,,,79.53240101734984,5.611837912668979,0
6.749317429320382,,24647.56965168596,6.904028410298838,210.8051036287822,469.32711015857205,9.04413622078065,,2.902753874580209,1
7.42386992573245,,17774.947030553427,4.265347077430088,,454.50368442343853,11.098113162567591,75.7144166524689,2.9417612018752743,1
6.62696331072468,220.48180593419968,25897.0988744025,,356.11048062764485,381.84865301445876,9.686620830255915,39.23727384441598,2.733793414458749,1
9.411018364029989,217.8486379633463,28966.812244427376,9.732429570411576,438.8829888746246,332.47389687823005,20.039918441661957,,4.851432962673827,0
7.7364624274573774,204.06392110280993,,7.561856993895653,333.1115612988995,470.18017001599037,19.03070791141282,69.28124127974075,1.6255628841778709,1
8.102316679074725,,,8.617977218458018,346.9104523716772,271.3823694026255,,,2.8495575898269383,1
7.994321903001119,,,9.18912490922759,,400.894451068852,11.44878373008986,74.55418452219949,4.434572534854203,0
8.760210786227987,259.21283225980864,32896.2719504343,9.472979024368353,206.44360727331565,195.17320859162618,,65.87146234305165,2.1937733861160833,0
7.27153233805556,236.14134474927562,,10.74027738564261,371.6141137280217,304.7237818977563,,,3.0095343915082218,1
5.05475207806623,205.5899579101694,48518.26798898157,6.00159600344814,,,,74.56193614079251,0.6826486343281544,0
7.599531927628963,250.35786002983346,25923.934159241173,5.5630320296777676,375.28459670656537,523.7051786866356,11.261480811289797,67.56173025804397,4.908709974102306,1
,225.8997388195726,11978.505952333178,8.56693129664947,291.32128732769473,,,51.55808333806027,2.9682472099865818,0
6.207074977375365,201.31023763870178,41834.95661476506,8.4165324393148,264.5650167658814,375.14587845419817,12.282624598021144,40.88964126181426,2.351078124788269,1
7.87954602813264,184.82178373670425,46933.33102238133,8.551350599231379,341.24071234284844,490.64328156167755,,90.64035497478974,2.0574659110621374,0
8.857424607150453,195.9541331168656,,10.778564908500504,461.93530586675695,504.8860667042357,21.700452495747676,85.70080861265092,3.3726797316923505,0
7.031907365104092,41.47871320609721,15956.196875492844,,398.872808363317,,17.155578523137947,77.29531851691928,1.6297666196628406,0
7.463249518898445,210.5300419648821,19931.500510556056,,289.3845783855927,,18.86188216831915,55.17920142024475,6.913569515723001,1
,175.57619599448202,30576.7807302124,5.03922349703305,222.7222371214976,,9.105322911756916,25.72807116461572,0.4228830742465215,0
7.361129769232853,279.6334999141442,37334.279860366165,11.270642247951915,,416.1896835345077,14.723751308015999,78.23486680696377,3.3240712753202653,0
10.902524671270593,200.96720354058772,,6.326910157581778,435.2879561480385,314.07910482527967,16.084114757325615,71.8669883816812,4.160360393936882,0
7.848264468447316,140.5518290232519,23220.678501661238,6.38356814367834,253.5934169491338,458.0342113636971,15.083026094199374,60.005403054845175,,1
,197.50599229359412,39976.14124365313,,303.9589269604051,,9.358506195728001,83.99690090716602,4.318197605939673,0
8.130012431656798,147.6939457468748,,5.710208282711324,435.6968900862061,465.0538429904768,18.302000084522547,,2.8005976375807577,0
7.571737577324167,,34371.03206040288,,200.88788356168067,450.1030787450699,14.486200331140617,68.8175278116936,6.295141695509724,1
8.934629131124119,214.54736821697426,,5.95259143422095,449.38116075800474,490.6858731603485,10.18014385742799,,2.321684478835335,0
8.009772026904937,247.8919815554134,27172.27549613072,4.26840814389811,309.70876368859984,408.86047749142716,,66.8154834815949,0.47316408797752096,1
,160.45591041527172,20637.249222514583,5.429364159473524,,,16.42666605395952,76.87903796535593,2.0522502243200176,0
5.163552645565952,201.70040481140734,21329.77380816627,10.897926222895238,310.2119258280869,,23.801822936526,,4.579742162220569,0
6.686465114070963,131.74891022866825,17471.36179045348,8.471310287282737,272.19225748788176,372.39507059402445,,72.81572994856059,3.8231134306767034,1
5.72421931868605,235.07473909623573,,8.851808353455436,365.26558391245726,545.4424667685868,14.681788201651864,51.27054488848655,5.128199361973175,0
6.129214825292916,,13204.88754269758,,278.1494052889778,241.06081686261533,,87.38488274803575,4.75261692506645,1
,,13117.2129694155,10.66826912872478,177.06862312647655,503.90839902388376,8.921390935594795,74.51405714520375,3.045579475412194,1
9.50485675652711,200.08095156784705,,3.457154897112312,312.35499724728083,369.15132120989057,12.080172923659902,54.988347813777125,3.2663747593066796,1
7.592007294734472,220.73864453943955,33734.17077585198,4.540233769426919,221.47639581707688,357.4965640121191,10.559364882954393,67.289533184476,,0
5.2061754069472235,,,5.392552678210629,,448.5419735658866,17.938706779298183,52.33941791955135,,0
7.666904002330211,,15216.895129475157,,235.02957341733406,,,90.06580540321274,5.036233472031054,1
8.794947229968477,206.93225918550422,,,,351.5579235248417,14.63614505892694,91.96601575153935,,0
6.085325643520926,145.6936850409295,10591.711679016938,,,,,77.13957892100557,5.261169058512721,0
6.798974249990623,156.58695192008338,,7.4386178262641085,313.00330199725846,,,,3.904624907617673,1
7.022032292093796,,20356.125067672692,,350.03442264008356,,,,2.470957769521503,1
5.82265253037664,255.19667733509536,8296.698170064261,5.554330409643501,384.42297325742055,569.1006817075342,10.090924553507973,78.21620107479676,4.302279506723115,0
7.972420650765788,187.18595878742138,22718.86308155726,2.6489024460248602,237.36530402149552,586.7314864848158,13.59184719672614,85.59559235055609,3.9086962416756545,1
6.818577777088327,188.20417353439382,2498.544893409704,5.014262589242604,324.84819675002336,243.02058295267432,,65.90810247174532,,1
7.629298665860541,,,5.901522693374849,63.63969619934966,473.98904342891626,15.961029777714078,,3.6863513846511253,0
5.66876173329685,173.26216645778385,,6.505841126384561,349.7866641346019,502.2797095169817,13.967070541721958,80.93850562286237,0.9213059386356663,0
6.343812549514884,,40023.43558226315,,305.9348695700126,,14.228215347301456,76.3439674495359,5.891259724801984,0
8.083572036741657,125.13711774106777,38936.282340947495,6.0183870670071595,251.3240189217623,365.7697856217475,13.673796819640884,53.912628476783155,3.924319766174024,0
,264.04697883333637,31424.147236123397,,355.2575537837219,,8.811153843334907,31.010730059656495,1.878620325957037,0
,,18080.63463206545,,423.8158061748054,,14.64053958793149,63.19155099844723,4.722644063610468,0
6.400545721578096,,,4.85381734327477,,387.1762371957054,11.665497658181401,,2.7162457470902077,1
,136.5000701303062,3363.5766659221517,5.3021906872590705,,316.10314741995415,8.61062712336225,50.14372262231123,4.843210934456174,0
8.398886247809635,233.44200652731092,5157.29644523605,,,414.6690060528905,15.482822268462336,52.01140868479385,5.322484690768691,1
,,20994.602801331224,6.6929986088604325,223.15146666829116,289.7478459825437,,56.901723024957974,5.529454736003977,1
4.358786782028837,219.21010360029481,,,277.16949035715686,406.98789011946764,14.911015685035343,,3.7586249100177693,0
,150.27857391001038,19571.93311755895,8.813568533350859,427.7921729320402,312.6276479810212,17.39055126027771,82.60287265168417,3.3793334079722244,0
8.893876155140774,212.47740947990386,19801.057081488616,7.811700533385798,334.974338384983,443.61347256122633,10.199045115419072,74.13985151691531,3.0616924596029946,1
6.172212781161329,,,6.860296263632714,179.6426428843067,363.85223951513984,14.368485128291885,76.12011161698888,2.916165867309255,0
10.837298928502378,187.36183724519074,,5.405029005312423,,451.15223130870834,,76.49792730189834,,0
6.153628602013917,251.4706550477663,,7.761040610632605,342.966855411742,522.3422655528304,,26.050720140465216,3.6859854064123905,0
7.276826954795555,,31468.90241679892,,,,8.563734012444872,66.16316291211386,2.762044276266751,0
,200.75914712702166,14449.351925831652,7.285376824403261,200.590283309908,197.47958698815586,11.9407213504105,,,1
,,13519.51877952393,,365.97700859972065,,,74.14623161074465,3.836865861612126,0
,232.27938560870967,6482.532995140355,7.919274636149632,436.4274805991775,397.7222530599187,13.061908295676057,,3.3487035730842543,0
,,23006.470021131205,8.827214435136069,481.0287190366911,466.4295036543335,9.2104092547988,63.11298343438881,2.2879495400772014,0
,83.98422008847884,9035.11204865798,7.267130831071956,356.4978207887901,276.46809462609235,16.85229292914614,74.76431641631339,5.2458565201321115,1
7.888790423801774,239.1314913158259,,8.351328906513952,370.54420756419796,,16.76212984860474,48.11587282693901,6.658139126237873,0
,198.7883583065154,16915.71139707189,5.40643753466165,,,11.467254642539066,81.38745536821152,5.443882320976337,0
6.1732214255072,260.1225623991536,16130.125897789407,6.083203273574412,497.9802038396791,432.6399417374,11.900293916878404,,,0
5.772701674866539,145.23647405785977,15544.257654136538,,,458.98565657780836,12.258364117527655,72.09319513340655,3.924655473115095,0
6.994938313883572,41.16480934019998,,7.684198963114763,255.3223073259967,,13.171904157255875,,6.310643427531192,1
,213.95419291725926,22948.57362580335,8.015223645886495,309.58350924483005,455.4734989804276,6.428115692312773,,2.23945053583376,0
6.320157926009087,214.57818383409864,,9.200785784557459,450.93387313483447,442.42897849683436,,,,0
8.044581171185072,,,4.150057656369176,506.64368380348384,430.01657959937313,21.135656792732593,66.16082515574719,1.8278751877840151,0
8.432957812855767,151.0750227066697,10101.675506744414,5.051094904779408,340.03269435806754,484.8286780751926,10.416120131053184,65.79921688614168,6.526056441146993,1
7.132610329437771,,,7.459145282148507,,,11.666025626120945,55.247502773646765,3.3545282128735154,0
9.216295121582892,184.71946929230984,,5.551272736393079,,563.9900138274111,,46.11948616443671,7.3435655867857195,0
,236.5479488188108,,,246.97636215854527,226.59661542077083,16.448647705581415,60.6102664113684,6.592095697962745,0
,,,8.031439238340273,448.13949366306326,327.8754364785957,18.812789432569506,59.72883348489172,3.840354235627918,0
,,,6.843338302139686,280.2298015714889,404.59152830148696,,54.212304199729765,2.920891940334384,1
4.20019507439041,191.48708766020474,,5.969061453832282,452.8424618697506,485.5351601980858,9.00795764442536,79.63286050896039,4.292163207836371,0
,186.71977198569473,35972.94088642324,6.039675433613911,433.8833063815267,155.42597982803454,,47.24469411431019,3.729761550030154,0
,180.0060880665814,33108.121092566435,,379.12290111657666,422.4688108452349,,,,0
9.270174614863198,194.26795822468037,22412.000662826027,7.223963865242515,476.31798050034826,496.31555354741613,16.038652430840493,,1.5128301181325545,0
,,17650.01196541518,6.086601710612974,508.58768265485907,514.5066304425629,15.913638733375107,80.54606964159284,3.2281696245181197,0
5.463719763506193,192.49415243730968,,6.453695506960196,315.9805309628551,362.2403307352287,12.113429685459366,85.46070216155653,,0
9.781138849501282,136.7996916026318,,9.688569150469192,265.2964705266855,397.9248241740471,14.880439295174654,56.547510762012365,,1
,224.30923957809694,14579.61975947044,9.769009925302068,180.8584130194822,369.5466683996635,18.94527271882562,78.54861001164332,5.486606974896137,0
,102.53141223387884,12461.276235979714,7.504067959869754,509.57458043442045,389.6592811826524,15.312835873715056,48.99247364834989,,0
6.660273851725252,97.48212713578998,,4.317480545526525,294.82543928652404,332.1356104344409,9.006900975881095,61.586016706935354,,1
5.5608411449147805,,23848.38210020305,,,344.9673053776174,12.175833302856114,63.09190702751691,,0
6.4416898358934205,,21007.627059779217,10.108564883222051,270.6995705992413,,18.837118155555974,56.78655660483184,4.308101158902865,1
8.63312292955628,197.1302317462982,,,453.0612512729628,436.8453835945468,15.29897328140438,,5.189147715466564,0
9.826879458901914,130.2275747622464,26308.661121764402,,273.99059265476694,469.24278568314264,14.476248312972306,58.10598516004236,3.120646638400405,0
9.314865292408284,164.60445296629624,38010.75033007229,9.844845910571642,234.66246931061255,444.2612950730753,11.7839378670132,50.28169902237288,4.178479632092509,0
6.266725867320589,186.8626626156748,13631.62926500595,7.106768544958044,313.3194855237,488.3904741032836,18.75439672213774,79.70261609609267,3.781807616095115,1
5.320573850066483,120.20530157129433,,8.25620593966741,,504.03925983394953,,63.080799954011695,6.493550004415727,0
,,,5.63844886734964,377.703982836897,268.2455042120506,19.05275649207213,69.22298470267657,,1
4.347340951655722,232.616516908834,31331.152741507263,7.584530912311425,325.8884058245981,348.11213146270734,19.77036648578149,68.62042993908568,4.913739417622587,1
7.484751571277172,,,9.659068487941049,,,12.565175036935333,,,0
,,,,306.71828215317646,422.9590227061393,,67.48487273690286,4.259255990151375,0
6.300945247197637,,0.0,5.277113141071427,276.7914103184956,364.69184835637697,13.374619306003256,,3.7674798566131447,1
4.6079453990998065,104.29699647062664,,7.194977878047394,,507.0821303889475,14.154292967905015,,,0
7.770400159854574,,27284.24792653496,6.546675592552001,,603.1953531461538,19.724079120501024,78.17191618616575,1.6548797908875392,1
6.200948740507133,159.80257926362594,15748.37738522685,8.29829544214084,348.01367457815485,441.7545760023561,18.663546957873667,66.29411252433631,,1
5.245124746434568,215.3672808353985,9394.74845492839,,,,16.153877549017977,58.84712902454299,3.897973768141326,0
2.691606680077526,187.61237908801454,32153.421631551202,,,,8.275252936612452,64.09886651633471,5.671533667285692,0
6.958727642424045,266.0207004891917,20758.44652183692,4.4206478040778885,,257.07442203169074,7.247912621612499,72.68194426194793,3.114213145240865,1
9.658377395004617,156.2782175830041,16125.15223563194,9.507469572439469,,,14.961850979206814,,3.400091909343599,0
9.491888821821805,231.38031487809155,22502.751053851316,5.470301543383794,,513.1132242920766,17.521052822402865,44.03123928535929,6.671637992929312,0
6.314355615120592,,53640.02970334706,3.4080345308319533,256.2625730814468,367.11614025189994,13.68173180405545,76.55639613826844,3.5547664162482455,0
6.096681909457329,,,7.475750312697735,523.468460285796,,,84.02757818845815,3.806815714219629,0
,190.8073053420395,,6.490784027972233,327.5071708158818,408.27749509101994,9.670235824878258,42.21250448151629,3.8271328269223885,0
5.502421841217563,,,4.780781264193939,429.7063848859956,419.53831101182715,9.166592202017604,,1.9817422803932345,0
7.452687849729199,,23997.823270925765,,,343.22129462760876,11.342876102102716,48.96771243067138,4.857697185122673,1
8.149120417577036,196.86758889390893,0.0,6.983278425457087,138.1469523799282,,,72.88847378683255,3.020685822123492,1
8.840399835826462,,,,217.32548077053113,381.9173257092849,16.105143474727917,60.26638508231116,3.9548940744403924,1
6.849768885280071,204.22525728464313,16233.107041570307,,69.97332190434355,321.1706583716088,12.31315259262599,63.91777492991799,4.666559446626696,1
,239.89972748061183,0.0,,498.9671461802327,416.57408128364494,7.808638154885354,,,0
5.683026119865159,246.17543080236842,8111.0105174147975,7.95769514643547,347.1626335109133,506.7074573934042,,,2.0233449331806352,0
5.7596794689402095,147.46883390860995,0.0,,256.0284785241575,,6.960192295711481,69.66452736957021,5.297473277599336,1
6.66028166214771,243.43862502953854,21540.11397163153,4.140551513939258,366.2099223984097,,9.715127107957162,,,1
7.551048260224267,140.68317864450728,,4.1582120295531135,345.14672289441324,346.5640465100158,7.509173717024525,,3.04267784083109,0
,229.39279440688676,35281.29422349195,6.593662942030642,379.6746716491193,,14.828485108283495,,,0
5.795231573979483,,,6.678693427267851,,475.5539925126599,14.744190848604848,61.808450322298825,6.4651542269378375,0
9.239032853439284,104.4341554168748,10439.243905617172,8.701965357013531,306.80630775799875,,21.66581728406541,93.21239660065483,2.852543186181337,0
6.593314598436147,204.6489623264705,0.0,8.514608447549495,259.61285551192105,457.86445692276527,17.655306624582202,46.24328398050369,4.362204695702732,1
6.967949058477346,176.57519433198422,917.5756071819778,8.210266031517898,396.2220171497534,499.2395633955906,19.766584733368802,,4.607202045909678,1
5.879182481278265,162.06173710323125,6772.209072946018,6.439434573845639,,346.4252696290495,15.154438605193972,37.061110902262826,4.801268282430325,1
3.363639609590588,267.5426165349503,11333.683623571904,4.2386956597797205,,380.77306249793935,10.092272715637746,32.72659009132103,5.15393764107402,0
8.326068094541574,,20083.018024100962,7.824142274132048,,546.1832536000427,14.512430407973985,76.77071703712403,4.249457242378261,0
,,9830.02938247638,8.050338626524336,294.9742301710678,565.3767752555567,16.369684029549227,74.82188318852225,4.7701542795220035,1
6.57800866432268,,,2.2229370750446282,,321.7640960252831,16.8152295290063,85.32442386840953,2.632789524814415,0
,,19212.717966406326,,,,12.11035142356663,,,0
7.773908826556149,192.91757069949367,,5.617891245212208,276.00497144692014,386.21505795632953,15.955145895129597,77.92738327592801,3.2854881014792285,1
4.656181214670186,258.31852728346263,35683.00663205446,7.236700402246872,369.6413219315917,362.26716775716244,10.267888116634943,66.9091849943889,2.155256642268869,0
,226.54878309820452,7837.219189595558,,263.3593395328448,450.6355725819905,9.826889623557133,68.66538398649375,3.2362831758446493,1
8.19139701943274,91.08943401342849,27024.45493950842,6.92373086235072,297.9806173654492,,,76.00996632559372,4.404184588297087,1
5.118565865246126,173.52665182464958,21832.32125828712,6.578930119294016,481.26723360313326,465.64962259557745,14.098503954227189,53.8994919830009,4.653695914555289,0
7.440336898249944,171.90789503241504,17998.16462836366,6.6817010569245445,,396.24387950728686,9.288654579694786,107.3959861664718,2.0973113186158434,0
4.965127293064892,223.9680476714711,32623.075850391524,5.567211412598508,266.0918764786163,471.3375061941644,12.301022440515968,87.31008486840565,2.5934849249126937,0
,68.75914718129442,,5.722029891866645,423.65430309652004,392.6021443777189,17.611666205655833,57.49270473607423,5.0869844195398315,0
6.946537776553774,,10642.110448138863,4.839465880438615,,,9.88348128768678,48.548191076426434,4.762222138923795,1
4.577302276141736,226.5513047447105,19814.07299370491,,274.56454158823453,550.681913041016,11.982751865982733,64.59353341112494,,0
8.747109031685756,207.44384019588455,25374.540191008786,8.142205257182736,376.1248896407196,238.0556306629255,14.286525107104678,68.91613509731268,6.051745640764841,1
5.898112634802926,259.0783858209573,18723.919023728988,,405.07291390986336,496.752706868603,14.987547606129066,83.04984415533298,,0
,317.18270264063125,29020.25598745358,10.041280192034089,,286.48505705865784,12.002837636777755,,3.377788559243692,0
7.300853795846415,,,6.370797105115902,270.22225342236123,535.5494939490015,17.147440274940628,70.56779109118666,,1
8.722956024143073,247.44065482358099,43990.734884272155,10.060371247593121,377.6806938388896,,16.361809203138897,,6.489845651391073,0
,,3636.6503688425473,5.7157456523367935,292.7113440364656,315.4095760154164,,,,1
,192.92371233165258,20530.76812303123,2.946844446801129,281.5475493191494,,13.67359230261176,,4.694644548613539,0
7.643224750495859,176.21022779975493,11097.969861853708,,426.2570225833828,457.77530568281696,11.948724762174626,96.98687619657221,4.80333120821696,1
8.039658410894717,,29249.289465268528,7.497090210237975,286.0356483312331,,11.269471911951513,41.26395929248517,5.088562550496125,1
7.2646623329158375,165.64929501502513,2593.9373194534674,,,312.23002185484455,15.22811007171745,,,0
,132.47220178285085,26155.75252269864,5.7155350431120215,342.4463575384511,408.1266661257846,12.491376868754909,38.738698637340505,5.745780853513936,0
5.758614669026921,196.20642746574885,,,244.3396498929198,316.6321744845923,,44.76463560949593,,1
7.129215824569562,115.76662113868066,13190.05760654783,5.977481084260946,407.2874284285057,,12.206850943018711,,,1
,,,,374.8224714943163,,11.265238059502993,,3.5229701409915766,0
2.6179742747580885,198.18346959788292,,,171.09675105036632,338.0715529170413,,,1.7189554189342946,0
7.654839706236501,207.3467649193344,35014.006363491106,,352.19368889898743,,8.349667269823756,44.42669591551139,5.098620321421375,1
8.355902261629293,173.89342149900037,21697.735797646248,8.219902774663954,268.16212526667033,559.1129236295129,15.212065169899851,69.24428162597408,4.319287472839156,1
3.455601346687242,350.0,29532.165014493694,,417.7660245130102,411.6300126589476,16.706195041611803,73.22840617399505,2.893348404018848,1
5.485403942935093,268.0057950090156,41975.7018635953,6.3159653083904495,214.36801305753934,436.7135955787026,11.67648344729081,,2.3051196025080594,1
7.928731391507797,137.77287499576386,,4.693034938222713,301.48184250963646,606.6287059551938,21.68814775842619,63.404493615655156,4.992149274074878,0
10.086243204567548,,,6.259926774863606,358.96196407907723,318.1158994360388,14.070485243907413,95.26255411899486,1.5981455175745527,1
7.031190561513112,169.59969285313383,27607.026582193477,0.35777088882172237,334.34722353135004,,7.7546280676004455,68.33338025987152,,1
5.907995588156298,149.27601366462932,15468.446244228497,5.8195560673887305,391.0366605371177,521.3771838121233,,,5.26532561375334,0
6.72565533834274,132.99639644380323,15946.927800433967,6.836251645618322,208.52624111925687,501.8885605256405,14.250624579743187,68.28675401103933,4.824839329624935,1
9.062314628722277,,,8.127347308540312,462.15314694939025,541.2573065659368,15.795870222280856,48.43397938792505,3.4138903384623394,0
6.031053731313197,165.9309882465213,33115.08989301271,6.462644244950086,372.0115727030617,450.2517469362757,12.970277903556614,74.79820291043227,,0
5.801211990024619,248.3913012012602,17367.969092206728,7.695347084489999,438.7774570400717,372.53634539606594,9.953718897182437,55.50724301648332,,1
,,24185.178949790345,2.640422677219509,399.9392135386593,,9.620077527550869,64.54422179137222,5.80078463793013,1
,268.69571926057245,,6.886326295586101,329.0711908435965,526.9557990541605,11.385602859273316,70.88644291029482,,0
7.184005473992193,157.38066169629482,27231.37155658567,3.640994414173193,227.26414312710716,,11.768898549924948,34.93731092981371,4.760362300439288,1
9.43701768770434,,,4.583392968681334,284.9157455001039,429.0051874087313,,40.24796601773234,6.372272678097714,1
7.484618909674044,231.62271083211505,20299.49533957811,6.6256689042722785,457.1650666290062,,,,4.5082706446624154,1
6.621469746810568,176.29109124480175,,9.55252797574711,440.8350225325106,,16.63783409775742,55.38005685441689,3.404679782683319,0
6.562283096626684,161.41140213035624,,,280.4320015917048,509.8007015811052,20.59365043077795,56.13884817425823,5.5612803100947374,1
4.655213786955015,280.47603328879865,21735.639129796713,7.036461994274235,,,17.02184685548385,,2.8936585387632814,0
,211.37479378660268,,6.960939221065796,312.9848212555905,,19.22344434474725,59.82923844605009,2.0527119774204654,0
6.883244204480797,231.7983875355869,,,306.98376894967066,453.38356065146513,17.89647387293479,72.68141410628463,5.21848178671897,1
6.729280129614062,158.89619940860362,42950.30764327763,5.912033173254633,310.01819103676934,307.209952596264,17.33252131359338,65.18205138027129,3.390756604774655,1
11.789661351767291,139.03577667389033,,7.854752090941594,372.2831361465121,513.6455092705266,12.648814947770687,69.17764720288717,3.525218478994473,0
7.44812936254853,171.5275112753945,12961.554620908351,4.229278963111011,400.09700634573306,354.5022118947443,14.563643513547788,54.77026575612396,3.059589046673393,1
5.872313424857223,193.79893063050014,20636.894059576425,8.186108100566042,409.22396376796195,495.67298236143927,12.317522630175914,69.09751717249485,3.2907739066688744,1
6.360463605691685,146.78899965913257,,6.222985865762294,365.6567312108294,,13.123571350665491,83.6814253893671,6.104550141290298,0
,199.50775956748086,,8.651114149739131,185.93834384618913,517.8274315790607,14.272668401546344,56.916028542172825,6.4937481486755,0
7.1699056158066465,,25150.034690222004,,,453.96516710204935,,,6.692467954216914,1
4.84258303252395,143.99762887650638,12590.033699682006,3.65383197498852,514.3271826839352,354.6778073944748,15.693293526060495,65.17503490683761,5.635180931766269,1
8.378843401862806,233.54556241384375,16350.938810502616,,359.9373387841983,487.2220742972473,13.352682947942576,77.751706495647,4.699406889659857,1
,230.1895260138947,35454.25771083886,,359.4255654755092,371.86744773752025,14.222154963566664,,1.8515716121003303,0
9.809946664326318,180.4061617306567,,3.374544069853714,358.75887518190865,492.45995337006156,15.733854696774106,65.46542527843317,3.718712945649475,1
8.620072098571972,,40339.97876183495,,363.2303698004792,400.32996721573505,16.66957775223134,71.59567491322186,7.235131732935532,0
6.329017156511873,148.62982242369947,31084.384780647728,11.88251169053068,139.35102551312613,270.10575869333036,7.92401934697119,85.41756099683599,3.346567631871019,0
,181.3365877029343,,8.21901979242488,310.8380546471145,336.58253835671565,9.690444144404253,69.7775567074412,6.271216712158413,0
7.101783265791105,232.22592458226455,,10.834575937211508,326.96857345642485,386.2626762181444,,,4.082553728545817,0
8.27916051268333,,25565.92028569866,,,548.137012137372,13.756521720275767,60.10424138277278,0.0,1
7.727099225941712,175.17341322590156,21978.054893870794,5.5163136779830495,333.8138315697837,506.10292674763025,12.303693626532084,91.13418358392042,4.960728345503444,0
5.73046501751369,142.3253787007608,,6.236457606651914,198.2790890718447,571.1475271089928,,76.24539377487474,5.899382044267467,0
,213.39218189331666,22646.768164398476,,364.40713249374016,573.8271694426873,12.945178777693783,67.2433353604001,3.9265060470391835,0
8.544941226371742,158.82325146870753,,7.875012406946072,,376.87242758681765,,64.0375412439252,5.849576506728121,0
6.497837001840189,174.08736805693988,28688.902682214226,5.845315968583332,232.65714871348658,408.03618262170534,9.567934424076931,,,0
6.394527305137005,,,3.980013658841586,263.26727626267353,387.98480681025154,,,1.9216536041509458,1
5.5673161309759704,241.3557714282884,30188.065384715912,13.575522374777478,373.4003383731612,364.56404552290314,14.984470917801618,37.47399973965867,4.307296462128531,0
,207.89871561257257,33358.92404288064,6.717700655314388,,259.26547615971873,15.585071666262012,,4.715672091726297,0
,136.40404994436386,29248.61973905948,6.3485222136347605,368.63439561420694,423.6727053784842,,85.0400731698295,6.034868302888418,0
5.398700628618591,210.56982837353294,17079.64706153307,7.2266689278106035,380.5618578893617,309.29909656600006,16.063624921256114,91.46094097895478,4.958386700122841,0
,253.13286453937633,21149.957825006917,6.514542821377943,,421.9245306619105,11.709215395766748,64.28329690505792,2.2095563659524355,1
,181.21831671172322,,7.245457815410967,338.10617414883745,615.4193728606685,10.232789070700179,66.69740262306853,4.319568433111579,1
6.880537913131428,,,9.573894572232838,,379.15894133023625,23.828017773002053,,4.901091167932224,0
,,33978.61187166076,6.750903040627152,136.49796263444637,442.52966050652606,12.794941261703054,61.77040929817976,1.1886490019543063,0
5.40640970777968,283.18664160717367,29724.02503626989,,338.8870681043866,,13.262182117381728,74.26249517425838,3.934549795392977,1
7.6424606458114726,215.26215632656763,46928.12127483944,6.676712411042778,246.40599723021987,450.2262162769316,,64.63357198290771,3.496626184092663,1
6.719283602493177,229.3695849903006,,6.071196437180179,423.03220580353116,451.3235769148066,20.384357168776965,82.18189211504287,3.0179603893813822,0
8.478594993519794,270.7093644165545,22955.7949913671,9.847797874493702,,392.3837809680728,11.821887532261217,,4.748165577629009,0
8.781079077347126,222.36969685344877,,,,404.1309822444891,,78.96364531683892,,0
,174.93829461048938,36841.9895935272,7.215050000861598,209.59425005969572,338.5990530030955,9.03138659683356,62.71491768316659,4.625319268005474,1
7.869449759820363,,,4.442528290361487,411.3464711210281,,20.3724248860117,96.81483712803617,4.8392366938133415,0
,,12382.192938027918,,380.1862496219047,268.26575090473136,9.847572054155863,73.74259107807156,5.62564496539146,1
7.291576452366004,135.47192890268906,,,374.5558305872403,,13.889776253937733,,,0
